Amount,amount_zscore,is_night,fraud_score,actual,predicted,risk_level
61.48,-0.06554525921132393,0,0.01,0,0,Low
33.0,-0.248890159676466,0,0.0,0,0,Low
916.63,3.0232125620885637,0,0.0,0,0,Low
50.99,-0.16281985464122276,0,0.0,0,0,Low
21.99,-0.27851127048369867,0,0.0,0,0,Low
1.18,-0.33188729977985465,0,0.0,0,0,Low
50.0,-0.08828876334273839,0,0.0,0,0,Low
0.76,-0.4062068679480731,0,0.01,0,0,Low
6.05,-0.3560815361301451,0,0.0,0,0,Low
69.95,-0.12175859187383922,0,0.0,0,0,Low
5.23,-0.3591246747456861,0,0.01,0,0,Low
30.0,-0.2747879380745032,0,0.0,0,0,Low
2.69,-0.3267619867471437,0,0.0,0,0,Low
25.0,-0.2473712642230322,0,0.0,0,0,Low
220.8,0.4691239108498164,0,0.0,0,0,Low
11.85,-0.26599137750241547,0,0.0,0,0,Low
24.64,-0.25036879980008836,0,0.0,0,0,Low
59.3,-0.16891336019189587,0,0.0,0,0,Low
99.9,-0.010488089791094942,0,0.0,0,0,Low
202.38,0.35097343404700043,0,0.0,0,0,Low
75.98,-0.10864073360207024,0,0.0,0,0,Low
3.59,-0.3536944179026059,0,0.0,0,0,Low
7.5,-0.3810690848273253,0,0.0,0,0,Low
74.99,0.018665935382557296,0,0.0,0,0,Low
60.63,0.0636939947468382,1,0.0,0,0,Low
12.99,-0.328975324310044,0,0.0,0,0,Low
1.0,-0.3689689219368525,0,0.05,0,0,Low
0.76,-0.24882920299724853,0,0.0,0,0,Low
4.99,-0.3487054358721199,0,0.0,0,0,Low
1.0,-0.363701517866494,0,0.0,0,0,Low
62.48,-0.06993645095158105,0,0.0,0,0,Low
272.65,0.607845335716632,0,0.01,0,0,Low
61.98,-0.15922926910911814,0,0.0,0,0,Low
26.13,-0.19894982519297322,1,0.0,0,0,Low
67.0,-0.13245236650666517,0,0.0,0,0,Low
4.49,-0.2354005827797193,0,0.0,0,0,Low
148.54,0.19234483647004363,0,0.0,0,0,Low
16.0,-0.24605614819426017,1,0.0,0,0,Low
6.48,-0.38510909831694234,1,0.0,0,0,Low
9.99,-0.27400372975770876,1,0.0,0,0,Low
50.0,-0.22255932479293652,0,0.0,0,0,Low
29.89,-0.1814651485409654,1,0.0,0,0,Low
0.0,-0.336033987387945,0,0.0,0,0,Low
1059.95,3.5441920198360277,0,0.01,0,0,Low
0.89,-0.38061046441670393,0,0.0,0,0,Low
1173.92,4.119880503333196,0,0.0,0,0,Low
44.99,-0.18318533689040548,0,0.0,0,0,Low
26.94,-0.15457684983507264,0,0.0,0,0,Low
3.31,-0.3030741139606469,1,0.0,0,0,Low
77.71,-0.09146636263119678,0,0.0,0,0,Low
25.15,-0.20350700155440077,1,0.0,0,0,Low
156.34,0.20166639378407414,0,0.0,0,0,Low
14.99,-0.2947598042669817,0,0.0,0,0,Low
50.0,-0.19407750845854344,0,0.0,0,0,Low
43.77,-0.22527399468688697,0,0.0,0,0,Low
9.99,-0.3470934091813624,0,0.0,0,0,Low
261.99,0.9403985009258412,0,0.0,0,0,Low
78.0,-0.09257727465544983,0,0.0,0,0,Low
4.99,-0.35749789986010266,0,0.0,0,0,Low
414.96,1.9249175330872939,0,0.0,0,0,Low
135.0,0.12233083931775063,0,0.0,0,0,Low
157.8,0.31654090932468065,0,0.0,0,0,Low
9.43,-0.3435378672026711,0,0.01,0,0,Low
49.77,-0.20474579774479873,0,0.0,0,0,Low
530.85,1.516676490234435,0,0.01,0,0,Low
36.9,-0.24877878018557797,0,0.0,0,0,Low
5.64,-0.3880062178547127,0,0.04,0,0,Low
7.67,-0.309858636480322,0,0.0,0,0,Low
9.99,-0.3184304036895339,0,0.0,0,0,Low
29.99,-0.22352824762446705,0,0.0,0,0,Low
79.54,-0.11238571746550485,0,0.0,0,0,Low
18.99,-0.33821550499685177,0,0.0,0,0,Low
60.0,-0.16638393341654348,0,0.0,0,0,Low
16.25,-0.23979309583889052,1,0.0,0,0,Low
140.0,0.14102629015243967,0,0.0,0,0,Low
29.99,-0.22374800599932515,0,0.0,0,0,Low
48.76,-0.12936055335597874,0,0.0,0,0,Low
1.29,-0.3626723405099794,0,0.0,0,0,Low
131.56,0.291318648057341,1,0.01,0,0,Low
204.4,0.38002400581200263,0,0.01,0,0,Low
119.55,0.0339971326916872,0,0.0,0,0,Low
236.74,0.7550312801232077,0,0.0,0,0,Low
14.59,-0.14710466180529302,1,0.0,0,0,Low
8.32,-0.3362148053455479,0,0.0,0,0,Low
44.95,-0.21238380062660137,0,0.0,0,0,Low
73.0,0.07107175194767495,1,0.0,0,0,Low
1.98,-0.31533024577307656,0,0.0,0,0,Low
236.8,0.7807035871151335,1,0.0,0,0,Low
15.95,-0.24710553610507946,1,0.0,0,0,Low
8.36,-0.16356747477703762,1,0.0,0,0,Low
30.0,-0.23406510004294698,0,0.0,0,0,Low
85.24,-0.04656689346880475,0,0.01,0,0,Low
5.0,-0.39525864218933604,1,0.0,0,0,Low
0.05,-0.36630941532254935,0,0.0,0,0,Low
196.0,0.3293799088511083,0,0.0,0,0,Low
4.49,-0.3766358195904813,0,0.0,0,0,Low
5.74,-0.3572319909726057,0,0.01,0,0,Low
13.56,-0.30595633589464616,0,0.0,0,0,Low
5.0,-0.35720288421351526,0,0.0,0,0,Low
57.46,-0.1652915895143356,0,0.0,0,0,Low
3.59,-0.3652109519767681,0,0.0,0,0,Low
57.0,-0.18000932042958243,0,0.0,0,0,Low
1.79,-0.31213520543495976,1,0.0,0,0,Low
59.95,-0.0020453903746971173,1,0.0,0,0,Low
11.5,-0.33364032993779713,0,0.01,0,0,Low
184.85,0.5275646613066708,0,0.0,0,0,Low
12.99,-0.20479916941537643,0,0.0,0,0,Low
116.47,0.04608851439813607,0,0.0,0,0,Low
50.57,-0.07243504726533381,0,0.0,0,0,Low
58.85,-0.08712130613235392,0,0.0,0,0,Low
38.72,-0.08334098973335136,1,0.0,0,0,Low
1.0,-0.3158088476038657,1,0.0,0,0,Low
65.0,-0.06411172931056372,0,0.0,0,0,Low
30.27,-0.27146243780658547,0,0.0,0,0,Low
1.79,-0.3271647083671265,0,0.0,0,0,Low
51.72,-0.1878424940963534,0,0.0,0,0,Low
263.7,0.5696792582110032,0,0.0,0,0,Low
30.0,-0.2747879380745032,0,0.0,0,0,Low
1.88,-0.3757230248947093,0,0.0,0,0,Low
615.89,1.888007454168482,0,0.0,0,0,Low
140.73,0.3320460977826929,0,0.0,0,0,Low
100.94,-0.006781988854162447,0,0.0,0,0,Low
36.72,-0.2037246481812804,0,0.0,0,0,Low
29.9,-0.22417407678893106,0,0.0,0,0,Low
65.0,-0.03734916436468602,0,0.0,0,0,Low
4.0,-0.36134172675136167,0,0.0,0,0,Low
1.98,-0.3760372784250376,0,0.0,0,0,Low
4.49,-0.3618709217889792,0,0.0,0,0,Low
7.81,-0.2861868210498796,0,0.0,0,0,Low
9.99,-0.3308876429060981,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
29.59,-0.238924086354838,0,0.0,0,0,Low
200.5,0.5834667755085494,0,0.0,0,0,Low
1.98,-0.35635070396446245,0,0.0,0,0,Low
180.0,0.2771735770558197,0,0.0,0,0,Low
1.0,-0.37957847591053095,0,0.01,0,0,Low
11.5,-0.3325625030401148,0,0.0,0,0,Low
3.84,-0.34754524097927303,0,0.0,0,0,Low
50.0,-0.12313956556200295,0,0.0,0,0,Low
5.6,-0.36295652852964383,0,0.0,0,0,Low
101.9,-0.005939575087809199,0,0.0,0,0,Low
3.19,-0.3839250718098423,0,0.0,0,0,Low
0.77,-0.3974942951720374,0,0.0,0,0,Low
0.61,-0.3762701630430026,0,0.0,0,0,Low
81.7,-0.07534485618741413,0,0.0,0,0,Low
437.91,1.7768731920500784,0,0.0,0,0,Low
38.0,-0.23107236671044426,0,0.0,0,0,Low
324.19,0.7882578662696693,0,0.0,0,0,Low
6.0,-0.3681690727818389,0,0.0,0,0,Low
1.79,-0.24512103173074581,0,0.0,0,0,Low
12.86,-0.20526719103153698,0,0.0,0,0,Low
86.9,0.061984990565179705,0,0.01,0,0,Low
0.01,-0.1856324006701463,1,0.01,0,0,Low
269.0,0.6197639504021853,0,0.0,0,0,Low
50.0,-0.05617787708794025,1,0.0,0,0,Low
99.0,-0.025458727361195813,0,0.02,0,0,Low
0.99,-0.3796146105787503,0,0.0,0,0,Low
96.84,-0.005682815694836616,0,0.0,0,0,Low
274.96,1.4560730225345975,1,0.0,0,0,Low
58.17,-0.1538013709988196,0,0.0,0,0,Low
19.95,-0.27389818105310965,0,0.0,0,0,Low
34.62,-0.20029988190986392,0,0.0,0,0,Low
16.18,-0.2809735941568979,0,0.0,0,0,Low
15.18,-0.28436784119842834,0,0.05,0,0,Low
374.0,1.4048365754711103,0,0.0,0,0,Low
32.75,-0.13365988375897478,0,0.0,0,0,Low
1.29,-0.3596172466847746,0,0.0,0,0,Low
36.0,-0.12195934335496134,0,0.0,0,0,Low
64.64,-0.13785032142307962,0,0.0,0,0,Low
31.7,-0.29081176264303804,0,0.0,0,0,Low
90.9,0.008896316535709235,0,0.0,0,0,Low
40.0,-0.1875319192599243,0,0.0,0,0,Low
5.9,-0.3539403766984158,0,0.0,0,0,Low
1.5,-0.361142255362403,0,0.0,0,0,Low
16.54,-0.2910058974865431,0,0.0,0,0,Low
0.89,-0.36151089463857883,0,0.0,0,0,Low
0.77,-0.3723927394385192,0,0.0,0,0,Low
70.81,-0.11415200926740951,0,0.0,0,0,Low
1.29,-0.3211822416911636,1,0.0,0,0,Low
29.99,-0.26173984755600194,0,0.0,0,0,Low
45.55,-0.14546488466135155,0,0.0,0,0,Low
39.0,-0.09484128673926556,1,0.0,0,0,Low
1.57,-0.31737978336081424,0,0.0,0,0,Low
20.0,-0.3043110682194168,0,0.0,0,0,Low
221.0,0.4170537181101113,0,0.01,0,0,Low
46.73,-0.23475525221205304,0,0.0,0,0,Low
0.12,-0.4085938384521204,0,0.0,0,0,Low
79.5,0.0106382694827866,0,0.0,0,0,Low
30.0,-0.26719962168842876,0,0.0,0,0,Low
46.4,-0.14120049786709393,0,0.0,0,0,Low
27.68,-0.27058789158890084,0,0.0,0,0,Low
145.9,0.32498382981427965,0,0.0,0,0,Low
0.76,-0.33331288353729743,0,0.0,0,0,Low
285.7,0.649175528293507,0,0.0,0,0,Low
59.9,-0.15467204787093922,0,0.0,0,0,Low
12.99,-0.2411356057211414,1,0.0,0,0,Low
45.64,-0.20527918271196827,0,0.26,0,0,Low
400.95,1.1919213398587933,0,0.0,0,0,Low
31.5,-0.25546045106064647,0,0.0,0,0,Low
5.99,-0.33736688322757563,0,0.0,0,0,Low
0.89,-0.33162412239994027,0,0.0,0,0,Low
145.0,0.13175660940157963,0,0.13,0,0,Low
553.64,1.6173678285619648,0,0.0,0,0,Low
9.99,-0.3383462893992825,0,0.0,0,0,Low
11.45,-0.2659072602834701,1,0.0,0,0,Low
29.99,-0.29718944945853937,0,0.0,0,0,Low
1.0,-0.37170291761395724,0,0.0,0,0,Low
3.57,-0.30385788510502,1,0.0,0,0,Low
28.48,-0.2675236339151696,0,0.0,0,0,Low
9.99,-0.3383462893992825,0,0.04,0,0,Low
22.85,-0.2583339663898897,0,0.0,0,0,Low
24.99,-0.26168991920825024,0,0.0,0,0,Low
37.46,-0.16009745003445347,1,0.01,0,0,Low
117.7,0.04211310220893243,0,0.0,0,0,Low
1006.8,5.243433712707764,0,0.0,0,0,Low
108.0,0.14556068619133405,0,0.0,0,0,Low
58.65,-0.1519628163945809,0,0.0,0,0,Low
89.0,-0.03380452459265023,0,0.0,0,0,Low
220.62,0.37979461018116323,0,0.0,0,0,Low
0.95,-0.36921976821886765,0,0.01,0,0,Low
9.99,-0.33568551527513674,0,0.0,0,0,Low
400.0,1.0523045692001674,0,0.0,0,0,Low
49.99,-0.08799653133209397,1,0.0,0,0,Low
10.6,-0.33690283745289656,0,0.0,0,0,Low
24.0,-0.2809621870153052,0,0.0,0,0,Low
30.24,-0.2962570391053959,0,0.0,0,0,Low
39.0,-0.22722864550560404,0,0.0,0,0,Low
4.92,-0.37422475924100035,0,0.0,0,0,Low
24.95,-0.26183087360943935,0,0.0,0,0,Low
4.49,-0.3594130609061847,0,0.0,0,0,Low
4.0,-0.39412282977133384,0,0.0,0,0,Low
165.0,0.4154055196084289,0,0.0,0,0,Low
9.99,-0.33911409254646396,0,0.0,0,0,Low
57.05,-0.1631865755099014,0,0.0,0,0,Low
169.0,0.20318368915606425,0,0.0,0,0,Low
567.0,2.470610990474675,0,0.0,0,0,Low
9.2,-0.3221703583982971,0,0.0,0,0,Low
25.33,-0.25995488672220907,0,0.0,0,0,Low
97.62,-0.02080801377531396,0,0.0,0,0,Low
1510.99,6.787483542960632,0,0.01,0,0,Low
210.0,0.37801595631128104,0,0.0,0,0,Low
1.29,-0.37167009160110953,0,0.0,0,0,Low
17.99,-0.313476814214726,0,0.0,0,0,Low
275.0,0.5658485017996228,0,0.0,0,0,Low
60.0,-0.15267407765994853,0,0.0,0,0,Low
10.2,-0.2148436333314372,0,0.0,0,0,Low
49.22,-0.1420145532066001,0,0.0,0,0,Low
59.9,-0.1700873585742398,0,0.0,0,0,Low
155.3,0.17017191595109035,0,0.0,0,0,Low
1.0,-0.37482281662829403,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
12.0,-0.2765751336170954,0,0.0,0,0,Low
6.82,-0.3504884104314425,0,0.0,0,0,Low
9.44,-0.34888058998599136,0,0.01,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
10.99,-0.2985897363024409,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,1.0,1,1,High
1.0,-0.3668059098765578,0,0.0,0,0,Low
13.76,-0.3334706392626787,0,0.0,0,0,Low
1.0,-0.363701517866494,0,0.0,0,0,Low
9.09,-0.3439269730121568,0,0.0,0,0,Low
4.56,-0.31343962295502215,0,0.01,0,0,Low
7.68,-0.3471943334321814,0,0.0,0,0,Low
54.13,-0.10946635198724317,0,0.0,0,0,Low
220.27,0.6770603256253207,0,0.0,0,0,Low
0.89,-0.39682144112101947,0,0.0,0,0,Low
15.0,-0.2507063281549005,1,0.0,0,0,Low
104.45,-0.01766549627923479,0,0.0,0,0,Low
39.2,-0.08207258680775946,1,0.0,0,0,Low
1.78,-0.31633002020611933,0,0.0,0,0,Low
1.83,-0.3633372463846537,0,0.0,0,0,Low
0.99,-0.36295967024493725,0,0.0,0,0,Low
1.29,-0.4042301579994089,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
24.4,-0.26499811829242176,0,0.0,0,0,Low
5.36,-0.34738691919263426,0,0.0,0,0,Low
274.3,1.1362204429524343,0,0.0,0,0,Low
1080.0,5.044293843950141,0,0.03,0,0,Low
1.29,-0.36559396721071175,0,0.0,0,0,Low
30.0,-0.2368999952396685,0,0.0,0,0,Low
172.72,0.4676811851432411,0,0.0,0,0,Low
12.95,-0.3363975473884437,0,0.0,0,0,Low
6.0,-0.3884008422755565,1,0.0,0,0,Low
75.9,-0.09788984889082245,0,0.0,0,0,Low
68.0,-0.08680536293971809,0,0.0,0,0,Low
30.24,-0.2962570391053959,0,0.0,0,0,Low
29.0,-0.27020268381086365,0,0.0,0,0,Low
3.7,-0.3541195217885993,0,0.0,0,0,Low
258.99,0.5564384468017852,0,0.0,0,0,Low
219.37,0.4636465502580218,0,0.0,0,0,Low
99.99,-0.0123971505513842,0,0.0,0,0,Low
40.0,-0.10755867824232941,0,0.0,0,0,Low
42.9,-0.19170109022501178,0,0.0,0,0,Low
327.0,0.810551346490021,0,0.0,0,0,Low
7.0,-0.3525559487097012,0,0.0,0,0,Low
1.98,-0.3752293441349118,0,0.0,0,0,Low
3.22,-0.32496303581513253,0,0.01,0,0,Low
53.54,-0.036918680810062804,1,0.0,0,0,Low
2.36,-0.3885789789960497,0,0.0,0,0,Low
1.98,-0.3594317472376649,0,0.0,0,0,Low
1.29,-0.3618906026669759,0,0.01,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
19.95,-0.31110327963491974,0,0.0,0,0,Low
10.79,-0.31985321991828564,0,0.0,0,0,Low
10.39,-0.3456480224525896,0,0.0,0,0,Low
7.68,-0.350032370345594,0,0.0,0,0,Low
16.33,-0.24452158880724884,1,0.0,0,0,Low
15.95,-0.24710553610507946,1,0.0,0,0,Low
1.0,-0.37160582522240576,0,0.0,0,0,Low
98.0,0.2049637673578557,1,0.0,0,0,Low
88.87,-0.04979414107413893,0,0.0,0,0,Low
3.99,-0.2372006659187983,0,0.0,0,0,Low
14.0,-0.3037488886129128,0,0.0,0,0,Low
14.9,-0.2853182303700568,0,0.0,0,0,Low
14.95,-0.3179853748100844,0,0.0,0,0,Low
235.0,0.5235144845585455,0,0.0,0,0,Low
14.95,-0.3179853748100844,0,0.0,0,0,Low
0.77,-0.3974942951720374,0,0.0,0,0,Low
52.7,-0.1507457863446979,0,0.0,0,0,Low
0.89,-0.4057220145644385,0,0.0,0,0,Low
6.04,-0.2871915487949866,1,0.0,0,0,Low
85.76,0.10347526422854286,0,0.0,0,0,Low
10.48,-0.34304918821050256,0,0.0,0,0,Low
15.99,-0.3153643568462984,0,0.0,0,0,Low
11.5,-0.21016341716983183,0,0.0,0,0,Low
9.98,-0.33838459262020415,0,0.0,0,0,Low
19.95,-0.30300900937936354,0,0.0,0,0,Low
2.12,-0.31068845536612333,1,0.0,0,0,Low
98.0,0.11767286517254355,0,0.0,0,0,Low
40.0,-0.155235645207051,1,0.02,0,0,Low
13.3,-0.30726073656112496,0,0.0,0,0,Low
8.98,-0.34277535098007555,0,0.0,0,0,Low
12.14,-0.15357880173800156,1,0.0,0,0,Low
13.12,-0.31973370450936844,0,0.0,0,0,Low
0.69,-0.37266644873108035,0,0.0,0,0,Low
12.31,-0.323563600962424,0,0.0,0,0,Low
149.81,0.13752767260295212,0,0.0,0,0,Low
149.11,0.37292930636657956,1,0.0,0,0,Low
4.72,-0.2985101781502835,1,0.0,0,0,Low
310.39,1.3385812987960792,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
95.0,0.08399249862866896,0,0.0,0,0,Low
2.69,-0.3867286303557504,0,0.0,0,0,Low
7.57,-0.2873865503695309,0,0.0,0,0,Low
6.85,-0.3504966187658109,0,0.0,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
828.36,3.7044497186791916,0,0.02,0,0,Low
5.0,-0.300998168755874,1,0.0,0,0,Low
37.8,-0.0823861853262931,1,0.0,0,0,Low
3.49,-0.3822429366822975,0,0.0,0,0,Low
42.35,-0.2510910815991265,0,0.0,0,0,Low
14.0,-0.3124774455455292,0,0.0,0,0,Low
221.79,0.8784371874817115,1,0.0,0,0,Low
43.39,-0.15630144404440613,0,0.0,0,0,Low
70.08,-0.11675340704044869,0,0.0,0,0,Low
54.95,-0.14937863635676216,0,0.0,0,0,Low
6.0,-0.3373195420287305,0,0.0,0,0,Low
0.89,-0.32077901643315965,0,0.0,0,0,Low
10.14,-0.33857034129394736,0,0.0,0,0,Low
190.0,0.3511499904111643,0,0.0,0,0,Low
3.55,-0.3653593977628921,0,0.0,0,0,Low
9.95,-0.34160807198305976,0,0.0,0,0,Low
4.95,-0.3190909884332848,0,0.0,0,0,Low
29.75,-0.29808456339755707,0,0.0,0,0,Low
8.36,-0.3464245703067776,0,0.02,0,0,Low
7.95,-0.338157302436235,0,0.0,0,0,Low
101.0,0.263090149533503,1,0.0,0,0,Low
3.32,-0.3500069833192185,0,0.01,0,0,Low
154.95,0.6330684548819109,1,0.0,0,0,Low
100.0,0.15889993384887927,0,0.0,0,0,Low
42.0,-0.1663128574764575,0,0.0,0,0,Low
161.36,0.3293575012749231,0,0.0,0,0,Low
284.22,0.646347030108331,0,0.01,0,0,Low
72.0,-0.14050721371631175,0,0.0,0,0,Low
0.72,-0.32428329871895745,1,0.01,0,0,Low
91.04,0.0761938085948539,0,0.0,0,0,Low
22.05,-0.2783331536593943,1,0.0,0,0,Low
527.96,1.560060084760863,0,0.01,0,0,Low
318.5,1.404583196530731,1,0.02,0,0,Low
1.99,-0.3906536123200217,0,0.0,0,0,Low
1.0,-0.363701517866494,0,0.0,0,0,Low
6.3,-0.22888428181625334,0,0.0,0,0,Low
28.96,-0.2703476841448681,0,0.0,0,0,Low
50.0,-0.20251860163586338,0,0.0,0,0,Low
276.09,0.6173752987455795,0,0.01,0,0,Low
332.07,0.816863308793159,0,0.01,0,0,Low
18.96,-0.31015808904242176,0,0.0,0,0,Low
1.78,-0.3762167056545067,0,0.0,0,0,Low
15.0,-0.2947124630681366,0,0.0,0,0,Low
2.0,-0.4158320419306748,1,0.0,0,0,Low
6.99,-0.33891753735143726,0,0.0,0,0,Low
89.9,-0.04943967528913503,0,0.0,0,0,Low
15.0,-0.32095280071241045,0,0.01,0,0,Low
0.76,-0.37571349134503773,0,0.0,0,0,Low
1.98,-0.3291719021466303,0,0.0,0,0,Low
20.0,-0.3043110682194168,0,0.0,0,0,Low
5.0,-0.3489012193756403,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
12.14,-0.3393244555142086,0,0.0,0,0,Low
94.85,-0.026531890934971342,0,0.0,0,0,Low
40.45,-0.25817740028301683,0,0.0,0,0,Low
9.99,-0.3184304036895339,0,0.0,0,0,Low
34.42,-0.12764760607445094,0,0.0,0,0,Low
364.45,1.4142153059028773,0,0.0,0,0,Low
835.0,2.6340528535807497,0,0.01,0,0,Low
159.5,0.49252340081194024,0,0.0,0,0,Low
259.34,1.0523379712588645,0,0.01,0,0,Low
4.49,-0.3766358195904813,0,0.0,0,0,Low
23.54,-0.2837095950532545,0,0.0,0,0,Low
62.5,-0.026554936983774865,0,0.0,0,0,Low
7.99,-0.35432034282522634,0,0.0,0,0,Low
354.25,1.4032600605002008,0,0.0,0,0,Low
109.77,0.17672207995891046,0,0.0,0,0,Low
36.24,-0.24404207905309216,0,0.03,0,0,Low
105.0,-0.015783744892876712,0,0.0,0,0,Low
117.13,0.04843078010606587,0,0.01,0,0,Low
2.99,-0.3515692428811069,0,0.06,0,0,Low
9.98,-0.34088195713241376,0,0.0,0,0,Low
28.01,-0.23312156337065576,0,0.0,0,0,Low
560.09,1.5412457795029444,0,0.0,0,0,Low
10.99,-0.3307487076771623,0,0.0,0,0,Low
31.45,-0.22974162422260558,0,0.0,0,0,Low
4.95,-0.3653052819638996,0,0.0,0,0,Low
0.89,-0.39682144112101947,0,0.0,0,0,Low
0.77,-0.37012281483412224,0,0.0,0,0,Low
100.0,-0.0074194959715124815,0,0.0,0,0,Low
70.0,-0.13024926519722357,0,0.0,0,0,Low
10.99,-0.32824813237828365,0,0.0,0,0,Low
41.0,-0.2203816909308312,0,0.0,0,0,Low
79.0,-0.0408351238903862,0,0.0,0,0,Low
32.37,-0.16993270223857732,1,0.0,0,0,Low
149.0,0.2517027609689986,0,0.0,0,0,Low
1.79,-0.402365337293122,0,0.0,0,0,Low
28.4,-0.26783005968254275,0,0.0,0,0,Low
810.0,2.664569355939315,0,0.0,0,0,Low
66.0,-0.0951635882214148,0,0.0,0,0,Low
9.2,-0.35022629808802724,0,0.0,0,0,Low
28.56,-0.27999133029808526,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
79.0,-0.08496646438906588,0,0.0,0,0,Low
25.0,-0.2785282193963189,0,0.0,0,0,Low
0.75,-0.33334682600771276,0,0.0,0,0,Low
55.97,-0.17243620860838382,0,0.0,0,0,Low
168.9,0.44882258011897885,0,0.0,0,0,Low
177.12,0.23096518235102365,0,0.0,0,0,Low
1.98,-0.3907096834909398,0,0.0,0,0,Low
1.18,-0.3710504161109373,0,0.0,0,0,Low
123.95,0.2210698983492755,0,0.02,0,0,Low
1.0,-0.36099014145128266,0,0.02,0,0,Low
6.5,-0.16848253611370614,1,0.0,0,0,Low
14.9,-0.24713770458892856,1,0.0,0,0,Low
139.7,0.32687866437318075,0,0.0,0,0,Low
16.98,-0.28533890569680587,0,0.0,0,0,Low
12.0,-0.334526370230942,0,0.0,0,0,Low
1.29,-0.3737465846788954,0,0.0,0,0,Low
89.0,-0.052702182804234485,0,0.0,0,0,Low
8.99,-0.34273910089657444,0,0.0,0,0,Low
400.0,1.0589358440295307,0,0.0,0,0,Low
1.0,-0.3629240346590052,0,0.0,0,0,Low
13.53,-0.3016716192983669,0,0.0,0,0,Low
1150.0,4.028259198888631,0,0.0,0,0,Low
8.99,-0.34062232287311117,0,0.0,0,0,Low
35.22,-0.14916773500136699,0,0.0,0,0,Low
4.99,-0.29725462956091064,1,0.0,0,0,Low
13.27,-0.320156669023617,0,0.0,0,0,Low
7.9,-0.35751555030738824,0,0.0,0,0,Low
98.0,-0.0032563012188761456,0,0.0,0,0,Low
176.02,0.2747017205570586,0,0.0,0,0,Low
1.89,-0.3715198978870361,0,0.0,0,0,Low
28.24,-0.18913794547602206,1,0.0,0,0,Low
1.0,-0.37170291761395724,0,0.0,0,0,Low
332.0,0.8109802235346713,0,0.0,0,0,Low
100.0,0.0035321928641847615,0,0.0,0,0,Low
1.5,-0.3698951421438984,0,0.0,0,0,Low
0.01,-0.38495485510292143,0,0.0,0,0,Low
23.7,-0.16624138857630447,0,0.0,0,0,Low
16.99,-0.3168981803717407,0,0.0,0,0,Low
60.92,-0.12911498151882536,0,0.0,0,0,Low
99.83,0.07814255773106457,1,0.0,0,0,Low
8.94,-0.32340122956826983,0,0.0,0,0,Low
32.7,-0.21845904643034766,0,0.0,0,0,Low
17.99,-0.2748300070117278,0,0.0,0,0,Low
5.3,-0.35883914290963675,0,0.0,0,0,Low
24.58,-0.2636574924206899,0,0.0,0,0,Low
49.99,-0.12151199191284644,0,0.0,0,0,Low
45.85,-0.21751448894688116,0,0.0,0,0,Low
10.0,-0.34705727451314305,0,0.0,0,0,Low
18.59,-0.3054055194066719,0,0.01,0,0,Low
179.48,0.28754228105678037,0,0.0,0,0,Low
59.8,-0.18600883894971276,0,0.0,0,0,Low
457.95,1.3774847950065157,0,0.01,0,0,Low
60.5,-0.15089229836334636,0,0.0,0,0,Low
3.76,-0.30774432790405704,1,0.0,0,0,Low
1.5,-0.35862308150902744,0,0.0,0,0,Low
24.62,-0.28608022038434755,0,0.0,0,0,Low
74.9,-0.05796948571786443,0,0.01,0,0,Low
69.0,-0.13386273201915555,0,0.0,0,0,Low
44.97,-0.14965971971376352,0,0.0,0,0,Low
164.46,0.22232535716123783,0,0.0,0,0,Low
1.98,-0.3594317472376649,0,0.0,0,0,Low
44.18,-0.20738757706819438,0,0.0,0,0,Low
2.69,-0.36630764067207994,0,0.0,0,0,Low
12.0,-0.26465686803682165,1,0.0,0,0,Low
20.98,-0.2814299997733978,0,0.0,0,0,Low
4.34,-0.1741903492788696,1,0.0,0,0,Low
47.77,-0.13395979185667828,0,0.02,0,0,Low
35.92,-0.11717942198020784,1,0.02,0,0,Low
101.9,0.184157060975095,0,0.0,0,0,Low
64.99,-0.06416109738654349,0,0.0,0,0,Low
450.0,2.121390915984532,0,0.0,0,0,Low
1214.02,4.118817872271281,0,0.14,0,0,Low
6.05,-0.337082836034505,0,0.0,0,0,Low
13.69,-0.35798260448349317,0,0.0,0,0,Low
104.9,0.2425028787469389,1,0.01,0,0,Low
47.25,-0.21245563539617637,0,0.0,0,0,Low
20.0,-0.2874027697004391,0,0.01,0,0,Low
10.99,-0.3307487076771623,0,0.0,0,0,Low
10.65,-0.27093461098368615,1,0.0,0,0,Low
53.7,-0.19129982874773094,0,0.0,0,0,Low
11.78,-0.3347234980497873,0,0.0,0,0,Low
1.0,-0.3668059098765578,0,0.02,0,0,Low
